ACCT_NBR,ACCT_NM,ACCT_STATUS_FLG,ACCT_TYP_CD,SHT_ACCT_NM,"CREATION_DT""",ACCT_TWN_NM,CALC_INT_CD,IGN_UNC_CD,ACCT_CNTRY_NM,BLCKG_CD,CUST_GRP,ACCT_HOLDR_RES_CD,LST_UPDATE,ACCT_CLIENT_STATUS,ACCT_CL_UNC_FND,PL_ACCT _NBR,END_DT,UKGILTS_TYP_CD,STAR_TYP_CD,STAR_ELIGBL_TYP_CD,AUTH_ACCT_ST ATUS_FLG,GLOB_PROXY_FLG,CASH_TAKER,CATEGORY,INTERNAL_FLAG,INTERNAL_TYP E,LEND_BORROW,DAYTIME_FILTER,CREDIT_RATING,SYNDICATE,CPNY_FLAG,EUREX _FLAG,ACCT_PUBL_FLG,ACCT_EXMPT_FLG
S0233,BANQUE HERVET,0,N,BQBOU,10/31/1994,BOURGES,1,,FRANCE,,,,6/25/2001,,,,,,,,,,,E,,EXTER,,,,S,L,N,,Y
S0235,ECOFI-FINANCE S.A.,0,N,ECOPA,10/31/1994,PARIS,1,,FRANCE,,,,6/25/2001,,,,,,,,,,,E,,EXTER,,,,S,L,N,,Y
S0240,BANQUE REGIONALE DE L'AIN,1,N,BQREGAIN,10/31/1994,BOURG-EN-BRESSE,,,FRANCE,,,,2/7/2000,,,,09/ 29/2000 12:00:00 AM,,,,,,,E,,EXTER,,,,S,L,N,,
S0248,BANQUE LAYDERNIER,1,N,BQLAYA,10/31/1994,ANNECY,1,N,FRANCE,,,,,,,,8/5/1997,,,,,,," """,,,,,,,L,N,,
S0250,BANQUE COLBERT,1,N,BQCOLB,10/31/1994,PARIS,1,N,FRANCE,,,,,,,,9/30/1996,,,,,,,,,,,,,,L,N,,
S0251,GMF BANQUE,1,N,GMFBQUE,10/31/1994,LEVALLOIS-PERRE T,1,N,FRANCE,,,,,,,,10/2/1995,,,,,""" ",,,,,,,,,L,N,,
S0253,BANQUE ROBECO,0,N,BQROBECO,10/31/1994,PARIS,1," """,FRANCE,,,,6/25/2001,,,,,,,,,,,E," """,EXTER,,,,S,L,N,,Y
S0254,FINANCIERE MEESCHAERT,0,N,FMPA,10/31/1994,PARIS,1,,FRANCE,,,,6/25/2001,,,,,,,,,,,E,,EXTER,,,,S,L,N,,Y
S0256,BANQUE ARJIL,1,N,BQARJ,10/31/1994,PARIS,1,N,FRANCE,,,,,,,,4/3/1996,,,,,,,,,,,,,,L,N,,
S0161,NATEXIS SA,1,N,NATEXSA,10/31/1994,PARIS,1,,FRANCE,,,,9/26/1997,,,,7/10/1998,,,,,,,,,,,,,,L,N,,
S0162,HSBC BANK FRANCE SA,0,N,HSBCBANK,10/31/1994,PARIS,1,,FRANCE,,,,6/25/2001,,,,,,,,,,,E,,EXTER,,,,S,L,N,,Y
S0027,CAISSE NATIONALE DE CREDIT AGRICOLE,0,N,CNCAARB,10/31/1994 12:0 0:00 AM,PARIS,1,,FRANCE,,,,6/25/2001,,,,,,,,,,,E,,EXTER,,,,S,L,N,,Y
S0030,BNP PARIBAS SECURITIES SERVICES,0,N,BNPPARIS,10/31/1994 12:00:0 0 AM,PARIS,1,,FRANCE,,,,7/31/2001,,,,,,,,,,,E,,EXTER,,,,X,L,N,,Y
S0032,BNP PARIBAS AVOIRS CLIENTELE,0,N,BNPPARIS,10/31/1994 12:00:00 A M,PARIS,1,,FRANCE,,,,7/31/2001,,,,,,,,,,,E,,EXTER,,,,X,L,N,,Y
S0034,CREDIT INDUSTRIEL DE L'OUEST,0,N,CINDOU,"10/31/1994 12:00:00 AM"" ",NANTES,1,,FRANCE,,,,6/25/2001,,,,,,,""" ",,,,E,,EXTER,,,,S,L,N,,Y
S0035,LYONNAISE DE BANQUE,0,N,STELYONN,10/31/1994,"LYON"" ",1,,FRANCE,,,,6/25/2001,,,,,,,,,,""" ",E,,EXTER,,,,S,L,N,,Y
S0036,CAISSE FED CRED MUT LOIRE-ATL+CENTR,0,N,CFCMLACO,10/31/1994 12: 00:00 AM,NANTES,1,,FRANCE,,,,6/25/2001,,,,""" ",,,,,,,E,,EXTER,,,,S,L,N,,Y
S0042,SOCIETE GENERALE,0,N,SOCGE,10/31/1994,PARIS,1," """,FRANCE,,,,6/25/2001,,,,,,,,,,,E," """,EXTER,,,,S,L,N,,Y
S0043,CRED.AGR.MUTUEL SER.CENT.TIT.VAISON,1,N,CAMULR,10/31/1994 12:00 :00 AM,VAISON-LA-ROMAINE,1,N,FRANCE,,,,,,,,10/02/1995 12 :00:00 AM,,,,,,,,,,,,,,L,N,,
S0045,COMPAGNIE BANCAIRE,1,N,COBANC,10/31/1994,PARIS,1,,FRANCE,,,,9/15/1997,,,,08/05/1998 12:00:00 A M,,,,,,,,,,,,,,L,N,,
S0046,CREDIT DU NORD,0,N,CRNO,10/31/1994,LILLE,1,,FRANCE,,,,6/25/2001,,,,,,,,,,,E,,,,,,,,,,
S0048,MORGAN GUARANTY TRUST CY NEW YORK,0,N,MORPAR,10/31/1994 12:00:0 0 AM,PARIS,1,,FRANCE,,,,6/25/2001,,,,,,,,,,,E,,EXTER,,,,S,L,N,,Y
S0049,CREDIT LYONNAIS,0,N,CREDLYON,10/31/1994,PARIS,1,,FRANCE,,,,6/25/2001,,,,,,,,,,,E,,EXTER,,,,S,L,N,,Y
S0050,C.D.C. GESTITRES,0,N,CDCGESTI,10/31/1994,"ARCUEIL"" ",1,,FRANCE,,,,6/25/2001,,,,,,,,,,""" ",E,,EXTER,,,,S,L,N,,Y
S0051,CAIXABANK - CGIB,1,N,CAIXCGIB,10/31/1994,PARIS,1,N,FRANCE,,,,,,,,7/30/1996,,,,,,," """,,,,,,,L,N,,
S0054,SCT SUD SERV CENTR TRAITEM PRODUITS,0,N,SCTSUD,10/31/1994 12:00 :00 AM,VAISON-LA-ROMAINE,1,,FRANCE,,,,6/25/2001,""" ",,,,,,,,,,E,,EXTER,,,,S,L,N,,Y
S0055,CIE FIN DE CIC ET DE L'UNION EUROP.,0,N,UNEUROP,10/31/1994 12:0 0:00 AM,PARIS,1,,FRANCE,,,,6/25/2001,,,,,,,,,,,E,,EXTER,,,,S,L,N,,Y
S0057,CRED.IND.D'ALSACE ET DE LORRAINE,0,N,CIALSTRA,10/31/1994 12:00: 00 AM,STRASBOURG,1,,FRANCE,,,,6/25/2001,,,,,,,,,,,E,,EXTER,,,,S,L,N,,Y
S0059,BARCLAYS BANK PLC,0,N,BARCFR,10/31/1994,PARIS,1,,FRANCE,,,,6/25/2001,,,,,,,,,,,E,,EXTER,,,,S,L,N,,Y
S0061,NATEXIS BANQUES POPULAIRES,0,N,NATEXBQP,"10/31/1994 12:00:00 AM"" ",PARIS,1,,FRANCE,,,,6/25/2001,,,,,,,," """,,,E,,EXTER,,,,S,L,N,,Y
S0063,CREDIT D'EQUIPEMENT DES P.M.E.,0,N,CEPMEPAR,10/31/1994,PARIS,1,,FRANCE,,,,6/25/2001,,,,,,""" ",,,,,E,,EXTER,,,,S,L,N,,Y
S0065,BQ.POP.DU DAUPHINE+DES ALPES DU SUD,1,N,BAPOPDAU,10/31/1994 12: 00:00 AM,CORENC,1,N,FRANCE,,,,1/16/1995,,,,6/14/1995,,,,,,,,,,,,,,L,N,,
S0066,AXA BANQUE,0,N,AXAPARIS,10/31/1994,PARIS,1,,FRANCE,,,,6/25/2001,,,,,,,,,,,E,,EXTER,,,,S,L,N,,Y
S0067,SOCIETE FINANCIERE CHOISEUL,1,N,SOCFINCH,10/31/1994,PARIS,1,,FRANCE,,,,9/15/1997,,,,1/23/1998,,,,,,,,,,,,,,L,N,,
S0068,CDR FINANCE,0,N,CDRFIN,10/31/1994,PARIS,1,,FRANCE,,,,6/25/2001,,,,,,,,,,,E,,EXTER,,,,S,L,N,,Y
S0069,CREDIT FONCIER DE FRANCE,0,N,CREFOFR,10/31/1994,P ARIS,1,,FRANCE,,,,6/25/2001,,,,,,,,," """,,E,,EXTER,,,,S,L,N,,Y
S0070,BANQUE SCALBERT-DUPONT,0,N,SCALDUPP,10/31/1994,LI LLE,1,,FRANCE,,,,6/25/2001,,,,,,,,,,,E,,EXTER,,,,S,L,N,,Y
S0072,SOCIETE NANCEIENNE VARIN-BERNIER,0,N,CIVABER,10/31/1994 12:00:0 0 AM,NANCY,1,,FRANCE,,,,6/25/2001,,,,,,,,,,,E,,EXTER,,,,S,L,N,,Y
S0074,DRESDNER BANK AG PARIS BRANCH,0,N,DRESDNER,10/31/1994,PARIS,1,,FRANCE,,,,6/25/2001,,,,,,," """,,,,E,,EXTER,,,,X,L,N,,Y
S0075,"BQ NEUFLIZE,SCHLUMB.,MALLET,DEMACHY",0,N,NEUFLIZ,10/31/1994 12:0 0:00 AM,PARIS,1,,FRANCE,,,,6/25/2001,,,,,,,,,,,E,,EXTER,,,,S,L,N,,Y
S0077,BANQUE SANPAOLO,0,N,SANPAOLO,10/31/1994,PARIS,1,,FRANCE,,,,6/25/2001,,,,,,,,,,,"E

",,EXTER,,,,S,L,N,,Y
S0078,HSBC REPUBLIC BANK (FRANCE) SA,0,N,HSBCREPU,10/31/1994,PARIS,1,,FRANCE,,,,6/25/2001,,,,,,""" ",,,,,E,,EXTER,,,,X,L,N,,Y
S0083,CITIBANK N.A.,1,N,CITIPARI,10/31/1994,PARIS,1," """,FRANCE,,,,6/11/1999,,,,7/6/1999," """,,,,,,E,,EXTER,,,,,L,N,,
S0084,CNCA - GESTION,0,N,CNCAGEST,10/31/1994,PARIS,"1"" ",,FRANCE,,,,6/25/2001,,,,,,,,,,,"E"" ",,EXTER,,,,S,L,N,,Y
S0085,WESTDEUTSCHE LANDESBANK (FRANCE) SA,0,N,WESTLBFR,10/31/1994 12: 00:00 AM,PARIS,1,,FRANCE,,,,6/25/2001,,,,," """,,,,,,E,,EXTER,,,,S,L,N,,Y
S0089,BANQUE GENERALE DU COMMERCE,0,N,BGCOM,10/31/1994,PARIS,1,,FRANCE,,,,6/25/2001,,,,,,,,""" ",,,E,,EXTER,,,,S,L,N,,Y
S0090,SICAV GEREES PAR CDC-DPO,1,N,SICAVCDC,10/31/1994,PARIS,1,,FRANCE,,,,9/15/1997,,,,12/21/1998 12 :00:00 AM,,,,,,,,,,,,,,L,N,,
S0091,BANQUE DE LA CITE,0,N,BQCITE,10/31/1994,PARIS,1,,FRANCE,,,,6/25/2001,,,,,,,,,,,E,,EXTER,,,,S,L,N,,Y
S0092,BANQUE WORMS,0,N,WORMS,10/31/1994,PUTEAUX,1,""" ",FRANCE,,,,6/25/2001,,,,,,,,,,,E,""" ",EXTER,,,,S,L,N,,Y
S0097,BQ.INTL.DE GESTION & TRESORERIE,1,N,BIGESTRE,10/31/1994 12:00:0 0 AM,PARIS,1,N,FRANCE,,,,,,,,10/2/1995,," """,,,,,,,,,,,,L,N,,
S0098,BANQUE PALLAS STERN,0,N,PALLSTER,10/31/1994,PARIS,1,,FRANCE,,,,6/25/2001,,,,,,,,,,,E,,EXTER,,,,S,L,N,,Y
S0101,BQ O.B.C ODIER BUNGENER COURVOISIER,0,N,ODTERPAR,10/31/1994 12: 00:00 AM,PARIS,1,,FRANCE,,,,6/25/2001,,,,," """,,,,,,E,,EXTER,,,,S,L,N,,Y
S0102,BANQUE DEMACHY,1,N,DEMACHY,10/31/1994,PARIS,1," """,FRANCE,,,,2/7/2000,,,,3/29/2000," """,,,,,,E,,EXTER,,,,S,L,N,,
S0103,CDR CREANCES,1,N,CDRCREAN,10/31/1994,PARIS,1,,FRANCE,,,,9/15/1997,,,,1/23/1998,,,,,,,,,,,,,,L,N,,
S0104,CAISSE CENTRALE DE REESCOMPTE,0,N,CCREESCO,10/31/1994,PARIS,1,,FRANCE,,,,6/25/2001,,,,,,," """,,,,E,,EXTER,,,,S,L,N,,Y
S0107,UNION DE BANQUES A PARIS,0,N,UBPAR,10/31/1994,PAR IS,1,,FRANCE,,,,6/25/2001,,,,,,,,,""" ",,E,,EXTER,,,,S,L,N,,Y
S0109,BANQUE MORHANGE,1,N,MORHANGE,10/31/1994,PARIS,1,N,FRANCE,,,,,,,,10/2/1995,,,,,,,,,,,,,,L,N,,
S0111,BANQUE TRANSATLANTIQUE,0,N,TRANSPAR,10/31/1994,PA RIS,1,,FRANCE,,,,6/25/2001,,,,,,,,,,,E,,EXTER,,,,S,L,N,,Y
S0113,CHASE MANHATTAN S.A.,1,N,CHASEPAR,10/31/1994,PARI S,1,N,FRANCE,,,,,,,,10/2/1995,,,,,""" ",,,,,,,,,L,N,,
S0115,NATEXIS BANQUE,0,N,NATEXBQ,10/31/1994,PARIS,1," """,FRANCE,,,,6/25/2001,,,,,,,,,,,E," """,EXTER,,,,S,L,N,,Y
S0116,BQUE REESCOMPTE & PLACEMENT BAREP,0,N,BAREP,10/31/1994,PARIS,1,,FRANCE,,,,6/25/2001,,,,,,,,,,,,,,,,,,,,,
S0117,"BQ DE NEUFLIZE,SCHLUMBERGER,MALLET",0,N,BQNEUFLI,10/31/1994 12:0 0:00 AM,PARIS,1,,FRANCE,,,,6/25/2001,,,,,,,,,,,E,,EXTER,,,,S,L,N,,Y
S0119,LOUIS DREYFUS FINANCE (BANQUE) S.A.,1,N,LDREYFUS,10/31/1994 12: 00:00 AM,PARIS,1,,FRANCE,,,,9/15/1997,,,,07 /10/1998 12:00:00 AM,,,,,,,,,,,,,,L,N,,
S0122,CAISSE CENTR. DE CREDIT COOPERATIF,0,N,CREDCOO,10/31/1994 12:00 :00 AM,NANTERRE,1,,FRANCE,,,,6/25/2001,,,,""" ",,,,,,,E,,EXTER,,,,S,L,N,,Y
S0125,BANQUE MONOD SERVICE EMETTEURS,1,N,MONODEME,10/31/1994,PARIS,1,,FRANCE,,,,9/15/1997,,,,07/10/1 998 12:00:00 AM,,,,,,,,,,,,,,L,N,,
S0126,NATIONAL BANK OF ABU DHABI,1,N,ABUDPAR,10/31/1994,PARIS,1,,FRANCE,,,,2/7/2000,,,,03/29/2000 1 2:00:00 AM,,,,,,,E,,EXTER,,,,S,L,N,,
S0129,BANQUE MONOD,1,N,MONOD,10/31/1994,PARIS,1,N,FRANCE,,,,,,,,7/19/1995,,,,,,,,,,,,,,L,N,,
S0131,SCOR GESTION FINANCIERE,1,N,SCORGEST,10/31/1994,P ARIS,1,,FRANCE,,,,9/15/1997,,,,11/06/1997 12: 00:00 AM,,,,,,,,,,,,,,L,N,,
S0134,BANQUE LEUMI FRANCE S.A.,1,N,LEUMI,10/31/1994,PAR IS,1,,FRANCE,,,,9/15/1997,,,,01/05/1998 12:00 :00 AM,,,,,,,,,,,,,,L,N,,
S0135,BANQUE D'ESCOMPTE,0,N,BQESCOM,10/31/1994,PARIS,1,,FRANCE,,,,6/25/2001,,,,,,,,,,,E,,EXTER,,,,S,L,N,,Y
S0136,DRESDNER BANK GESTIONS FRANCE,0,N,DRESDNER,10/31/1994,PARIS,1,,FRANCE,,,,6/25/2001,,,,,,," """,,,,E,,EXTER,,,,X,L,N,,Y
S0137,BANQUE PARISIENNE DE CREDIT,0,N,PARCRED,"10/31/1994 12:00:00 AM"" ",PARIS,1,,FRANCE,,,,6/25/2001,,,,,,,," """,,,E,,EXTER,,,,S,L,N,,Y
S0138,CITIBANK INTERNATIONAL PLC/CONSUMER,0,N,CITINTL,10/31/1994 12:0 0:00 AM,PARIS,1,,FRANCE,,,,6/25/2001,,,,,,,,,,,E,,EXTER,,,,X,L,N,,Y
S0140,BANQUE DE GESTION PRIVEE,1,N,BGESTPRI,10/31/1994,PARIS,1,N,FRANCE,,,,,,,,6/14/1995,,,,,,,,,,,,,,L,N,,
S0144,ROYAL ST GEORGES BANQUE,1,N,STGEORGE,10/31/1994,P ARIS,1,N,FRANCE,,,,,,,,3/28/1997,,,,""" ",,,,,,,,,,L,N,,
S0148,FINACOR,0,N,FINACOR,10/31/1994,PARIS,1,,FRA NCE,,,,6/25/2001,,,,,,,,,,,E,,EXT ER,,,,S,L,N,,Y
S0151,VIA BANQUE,0,N,VIABQUE,10/31/1994,PARIS,1,,FRANCE,,,,6/25/2001,,,,,,,,,,,E,,EXTER,,,,S,L,N,,Y
S0153,BANQUE CGER FRANCE,1,N,AGRIBAN,10/31/1994,PARIS,1,,FRANCE,,,,9/15/1997,,,,1/5/1998,,,,,,,,,,,,,,L,N,,
S0154,C N C A - CUSTODY,1,N,CNCACUST,10/31/1994,PARIS,1,,FRANCE,,,,9/15/1997,,,,9/26/1997,,,,,,,,,,,,,,L,N,,
S0160,SOCIETE DE BANQUE OCCIDENTALE,1,N,SBOCC,"10/31/1994 12:00:00 AM"" ",PARIS,1,N,FRANCE,,,,,,,,2/21/1997,,,""" ",,,,,,,,,,,L,N,,
P0521,CREDITO PREDIAL PORTUGUES,0,N,CRED,10/31/1994,LIS BOA,,,PORTUGAL,,,,6/25/2001,,,,,,,,,,,,,,,,,,,,,
P0523,BANCO MELLO DE INVESTIMENTOS,1,N,BCOMELIN,10/31/1994 12:00:00 A M,LISBOA,,,PORTUGAL,,,,2/7/2000,,,,02/14/2 001 12:00:00 AM,,,,,,,E,,EXTER,,,,S,L,N,,
P0525,CAIXA BANCO DE INVESTIMENTO,0,N,CAIXABCO,10/31/1994,LISBOA,,,PORTUGAL,,,,6/25/2001,,,,,,," """,,,,E,,EXTER,,,,X,L,N,,Y
P0530,BANCO SANTANDER PORTUGAL,0,N,BCOSANTA,10/31/1994,LISBOA,,,PORTUGAL,,,,6/25/2001,,,,,,,," """,,,E,,EXTER,,,,S,L,N,,Y
P0532,BARCLAYS BANK PLC,0,N,BB,10/31/1994,LISBOA,,""" ",PORTUGAL,,,,6/25/2001,,,,,,,,,,,E," """,EXTER,,,,S,L,N,,Y
P0533,BANCO COMERCIAL PORTUGUES,0,N,BCPORT,10/31/1994,L ISBOA,,,PORTUGAL,,,,6/25/2001,,,,,,,,,,,E,,EXTER,,,,S,L,N,,Y
P0535,CAIXA GERAL DE DEPOSITOS,0,N,CAIXA,10/31/1994,LIS BOA,,,PORTUGAL,,,,6/25/2001,,,,,,,,," """,,E,,EXTER,,,,S,L,N,,Y
P0538,BANIF-BCO INTERNACIONAL DO FUNCHAL,0,N,BANIF,10/31/1994 12:00:0 0 AM,LISBOA,,,PORTUGAL,,,,6/25/2001,,,,,""" ",,,,,,E,,EXTER,,,,S,L,N,,Y
P0543,DEUTSCHE BANK (PORTUGAL),0,N,DEUTBKPO,10/31/1994,LISBOA,,,PORTUGAL,,,,6/25/2001,,,,,,,," """,,,E,,EXTER,,,,X,L,N,,Y
P0544,BANCO CENTRAL HISPANO,1,N,BCL,10/31/1994,LISBOA," """,,PORTUGAL,,,,4/24/1995,,,,5/24/1996,,,,,,,,,,,,,,L,N,,
P0546,BNC-BCO NACIONAL DE CREDITO IMOBUL.,0,N,BCOIMOBI,10/31/1994 12: 00:00 AM,LISBOA,,,PORTUGAL,,,,6/25/2001,,,,,,,,,,,E,,EXTER,,,,S,L,N,,Y
P0548,BANCO FINANTIA.,0,N,BCOFINAN,2/14/2001,LISBOA,,,PORTUGAL,,,,6/25/2001,,,,,,,,,,,E,,EXTER,,,,X,L,N,,Y
P0581,BANCO SANTANDER DE NEGOCIOS,0,N,BCOSANTA,10/31/1994,LISBOA,,,PORTUGAL,,,,6/25/2001,,,,,,," """,,,,E,,EXTER,,,,S,L,N,,Y
P0627,BANCO NACIONAL DE INVESTIMENTO,1,N,BCONACIO,10/31/1994,LISBOA,,,PORTUGAL,,,,4/24/1995,,,,05/24 /1996 12:00:00 AM,,,,,,,,,,,,,,L,N,,
P0635,BANCO ESPIRITO SANTO DE INVESTIMENT,0,N,BCOESPIN,10/31/1994 12: 00:00 AM,LISBOA,,,PORTUGAL,,,,6/25/2001,,,,,,,,,,,E,,EXTER,,,,S,L,N,,Y
P0682,BCPA-BANCO DE INVESTIMENTO,0,N,BCPABCO,10/31/1994,LISBOA,,,PORTUGAL,,,,6/25/2001,,,,,,,""" ",,,,E,,EXTER,,,,X,L,N,,Y
P0727,BANCO PORTUGUES DE INVESTIMENTO,0,N,BCOPORTU,10/31/1994 12:00:0 0 AM,PORTO,,,PORTUGAL,,,,6/25/2001,,,,,," """,,,,,E,,EXTER,,,,S,L,N,,Y
S0020,BDF/CLIENTELE,0,N,BDFCLIEN,10/31/1994,PARIS,1," """,FRANCE,,,,6/25/2001,,,,,,,,,,,E," """,EXTER,,,,S,L,N,,Y
S0021,TRESOR PUBLIC,0,N,TRESOR,10/31/1994,PARIS,1,""" ",FRANCE,,,,6/25/2001,,,,,,,,,,,E,""" ",EXTER,,,,S,L,N,,Y
S0022,CDC IXIS-CLIENTELE,0,N,CDCIXISC,10/31/1994,"PARIS"" ",1,,FRANCE,,,,6/25/2001,,,,,,,,,,""" ",E,,EXTER,,,,X,L,N,,Y
S0024,POSTE (LA),0,N,POSTE,10/31/1994,LIMOGES,1,,FRANCE,,,,6/25/2001,,,,,,,,,,,E,,"

EXTER",,,,S,L,N,,Y
N0261,AMSTGELD NV,0,N,AMST261,10/31/1994,AMSTERDAM,"1"" ",,NETHERLANDS,,,G,6/25/2001,,,,,,,,,," """,E,,EXTER,,,,S,L,N,,Y
N0263,LANSCHOT BANKIERS N.V. (F. VAN),0,N,LANSB263,10/31/1994 12:00:0 0 AM,S-HERTOGENBOSCH,1,,NETHERLANDS,,,G,"06/25/2001 12:00:00 AM"" ",,,,,,,,,,,E,,EXTER,,,,S,L,N,,Y
N0275,BANK INSINGER DE BEAUFORT N.V.,0,N,INSIN275,10/31/1994,AMSTERDAM,1,,NETHERLANDS,,,G,6/25/2001,,,,,,,,,,,E,,EXTER,,,,S,L,N,,Y
N0325,RABO SECURITIES N.V.,0,N,RABO325,10/31/1994,AMSTE RDAM,1,,NETHERLANDS,,,G,6/25/2001,,,,,,," """,,,,E,,EXTER,,,,S,L,N,,Y
N0333,RABOBANK NEDERLAND,0,N,RABO333,10/31/1994,UTRECHT,1,,NETHERLANDS,,,G,6/25/2001,,,,,,,,,,,E,,EXTER,,,,X,L,N,,Y
N0335,CDC LABOUCHERE SECURITIES NV,0,N,BVHLNL2A,10/31/1994 12:00:00 A M,AMSTERDAM,1,,NETHERLANDS,,,G,6/25/2001,,,," """,,,,,,,E,,EXTER,,,,X,L,N,,Y
N0345,KBW WESSELIUS EFFECTENBANK N.V.,0,N,KBWEF345,10/31/1994 12:00:0 0 AM,AMSTERDAM,1,,NETHERLANDS,,,G,6/25/2001,,," """,,,,,,,,E,,EXTER,,,,X,L,N,,Y
N0367,ROBECO EFFECTENBANK N.V.,1,N,ROBEC367,10/31/1994,AMSTERDAM,1,,NETHERLANDS,,,G,9/15/1997,,,,03/ 12/1999 12:00:00 AM,,,,,,,,,,,,,,L,N,,
N0429,FRIESLAND BANK SECURITIES,0,N,BAGPNL21,10/31/1994,AMSTERDAM,1,,NETHERLANDS,,,G,6/25/2001,,,,," """,,,,,,E,,EXTER,,,,X,L,N,,Y
N0447,THEODOOR GILISSEN BANKIERS N.V.,0,N,GILI447,10/31/1994,AMSTERDAM,1,,NETHERLANDS,,,G,6/25/2001,,,,,,,,,,,E,,EXTER,,,,S,L,N,,Y
N0449,EFFECTENBANK STROEVE N.V.,0,N,STROE449,10/31/1994,AMSTERDAM,1,,NETHERLANDS,,,G,6/25/2001,,,,," """,,,,,,E,,EXTER,,,,S,L,N,,Y
N0461,SNS BANK NEDERLAND N.V.,0,N,SNS0461,10/31/1994,S -HERTOGENBOSCH,1,,NETHERLANDS,,,G,6/25/2001,,,""" ",,,,,,,,E,,EXTER,,,,S,L,N,,Y
N0475,PADT EN VAN KRALINGEN EFFEKTENBK.NV,1,N,PAKRA475,10/31/1994 12: 00:00 AM,AMSTERDAM,1,,NETHERLANDS,,,G,2/7/2000,""" ",,,6/11/2001,,,,,,,E,,EXTER,,,,S,L,N,,
N0493,OHRA BANK N.V.,0,N,OHRA493,10/31/1994,ARNHEM,"1"" ",,NETHERLANDS,,,G,6/25/2001,,,,,,,,,," """,E,,EXTER,,,,S,L,N,,Y
N0511,SCHRETLEN & CO. N.V.,0,N,SCHRE511,10/31/1994,AMST ERDAM,1,,NETHERLANDS,,,G,6/25/2001,,,,,,""" ",,,,,E,,EXTER,,,,S,L,N,,Y
N0533,BANK MENDES GANS N.V.,0,N,MENGA533,10/31/1994,AMS TERDAM,1,,NETHERLANDS,,,G,6/25/2001,,,,,,,,,,,E,,EXTER,,,,S,L,N,,Y
N0545,WESSELIUS EFFECTENBANK B.V.,1,N,WESSE545,10/31/1994,AMSTERDAM,1,,NETHERLANDS,,,G,2/7/2000,,,,6/11/2001,,,,,,,E,,EXTER,,,,S,L,N,""" ",
N0550,CITIBANK N.A.,0,N,CITI550,10/31/1994,AMSTERDAM,1,,NETHERLANDS,,,G,6/25/2001,,,,,,,,,,,E,,EXTER,,,,S,L,N,,Y
N0572,INDONESISCHE OVERZEESE BK.(NV DE),0,N,INDON572,10/31/1994 12:00 :00 AM,AMSTERDAM,1,,NETHERLANDS,,,G,6/25/2001,,,,,,,,,,,E,,EXTER,,,,S,L,N,,Y
N0653,CDC LABOUCHERE SECS SERV. SETTLEM,0,N,LABSET,08/26/1996 12:00:0 0 AM,AMSTERDAM,1,,NETHERLANDS,,,G,6/25/2001,N,N,,,,,,,N,,E,,EXTER,,,,X,L,N,,Y
N0733,DAIWA EUROPE N.V.,1,N,DAIWA733,10/31/1994,AMSTERD AM,1,,NETHERLANDS,,,G,2/7/2000,,,,6/11/2001,,,,,,,E,,EXTER,,,,S,L,N,,
N0735,NOMURA BANK NEDERLAND NV,0,N,NOMUR735,10/31/1994,AMSTERDAM,1,,NETHERLANDS,,,G,6/25/2001,,,,,,,,,,,E,,EXTER,,,,S,L,N,,Y
N0763,CITICORP INVESTMENT BANK (NL) N.V.,1,N,CITI763,10/31/1994 12:00 :00 AM,AMSTERDAM,1,,NETHERLANDS,,,G,2/7/2000,,,,6/11/2001,,,,,,,E,,EXTER,,,,S,L,N,,
N0767,CEBU,1,N,CEBU767,10/31/1994,UTRECHT,1,,NETH ERLANDS,,,G,2/7/2000,,,,6/11/2001,""" ",,,,,,E,,EXTER,,,,S,L,N,,
N0814,C+E BANKIERS N.V.,0,N,C+EBANKI,10/31/1994,UTRECHT,1,,NETHERLANDS,,,G,6/25/2001,,,,,,,,,,,E,,EXTER,,,,X,L,N,,Y
N0818,FRIESLAND BANK N.V.,0,N,FRIBA818,10/31/1994,LEEUW ARDEN,1,,NETHERLANDS,,,G,6/25/2001,,,,,,""" ",,,,,E,,EXTER,,,,S,L,N,,Y
N0908,OESTERREICHISCHE KONTROLLBK AKT.GE.,0,N,OESTE908,10/31/1994 12: 00:00 AM,VIENNA,1,,AUSTRIA,,,G,6/25/2001,,,," """,,,,,,,E,,EXTER,,,,S,L,N,,Y
N0910,SIS SEGAINTERSETTLE AG,0,N,SEGA910,10/31/1994,ZUR ICH,1,,SWITZERLAND,,,G,6/25/2001,,,,,,,,,,,E,,EXTER,,,,X,L,N,,Y
N0922,CLEARSTREAM (D.B.C.) (NL-CODES),0,N,DAKVDEFF,10/31/1994 12:00:0 0 AM,FRANKFURT,1,,GERMANY,,,G,6/25/2001,,,,,,,,,,,E,,EXTER,,,,X,L,N,,Y
N0970,CIK-INTERPROF.EFFECTENDEP.GIRO,0,N,CIKIN970,10/31/1994,BRUXELLES,1,,BELGIUM,,,G,6/25/2001,,,,""" ",,,,,,,E,,EXTER,,,,S,L,N,,Y
P0010,BPI DEALER,1,N,BPIDEALE,10/31/1994,LISBOA,,,PORTUGAL,,,,2/7/2000,,,,2/14/2001,,,,,,,E,,EXTER,,,,S,L,N,,
P0012,M.VALORES,1,N,VALORES,10/31/1994,LISBOA,,,P ORTUGAL,,,,2/7/2000,,,,2/14/2001,," """,,,,,E,,EXTER,,,,S,L,N,,
